Player,Team,Position,team_name,ROW_G,ROW_A,ROW_PPP,ROW_SOG,ROW_FOW,ROW_HIT,ROW_BLK,ROW_PIM,NW_G,NW_A,NW_PPP,NW_SOG,NW_FOW,NW_HIT,NW_BLK,NW_PIM,ROS_G,ROS_A,ROS_PPP,ROS_SOG,ROS_FOW,ROS_HIT,ROS_BLK,ROS_PIM,Proj_ROW_G,Proj_ROW_A,Proj_ROW_PPP,Proj_ROW_SOG,Proj_ROW_HIT,Proj_ROW_BLK,Proj_ROW_PIM,Proj_NW_G,Proj_NW_A,Proj_NW_PPP,Proj_NW_SOG,Proj_NW_HIT,Proj_NW_BLK,Proj_NW_PIM,Proj_ROS_G,Proj_ROS_A,Proj_ROS_PPP,Proj_ROS_SOG,Proj_ROS_HIT,Proj_ROS_BLK,Proj_ROS_PIM,Δ_Fcst_vs_Proj_ROW_G,Δ_Fcst_vs_Proj_NW_G,Δ_Fcst_vs_Proj_ROS_G,Δ_Fcst_vs_Proj_ROW_A,Δ_Fcst_vs_Proj_NW_A,Δ_Fcst_vs_Proj_ROS_A,Δ_Fcst_vs_Proj_ROW_PPP,Δ_Fcst_vs_Proj_NW_PPP,Δ_Fcst_vs_Proj_ROS_PPP,Δ_Fcst_vs_Proj_ROW_SOG,Δ_Fcst_vs_Proj_NW_SOG,Δ_Fcst_vs_Proj_ROS_SOG,Δ_Fcst_vs_Proj_ROW_HIT,Δ_Fcst_vs_Proj_NW_HIT,Δ_Fcst_vs_Proj_ROS_HIT,Δ_Fcst_vs_Proj_ROW_BLK,Δ_Fcst_vs_Proj_NW_BLK,Δ_Fcst_vs_Proj_ROS_BLK,Δ_Fcst_vs_Proj_ROW_PIM,Δ_Fcst_vs_Proj_NW_PIM,Δ_Fcst_vs_Proj_ROS_PIM
Dougie Hamilton,N.J,D;IR+,Bar Down Beauties,0.8098066166666664,0.7304332099999999,,7.390603523333332,0.0,3.045678046666666,3.683222529999999,1.814003793333333,0.6986257666666665,0.63014978,,6.375924753333333,0.0,2.6275275066666666,3.17754154,1.5649536133333333,16.64584967222222,15.014302376666665,,151.91636213444443,0.0,62.60494526888888,75.70988836333333,37.28746323777777,0.5121951219512195,1.4268292682926829,0.8048780487804879,8.560975609756097,3.073170731707317,3.7682926829268295,1.3902439024390245,0.5121951219512195,1.4268292682926829,0.8048780487804879,8.560975609756097,3.073170731707317,3.7682926829268295,1.3902439024390245,10.926829268292684,30.4390243902439,17.170731707317074,182.6341463414634,65.5609756097561,80.39024390243902,29.658536585365855,0.2976114947154469,0.186430644715447,5.719020403929536,-0.6963960582926829,-0.7966794882926829,-15.424722013577236,,,,-1.1703720864227654,-2.185050856422764,-30.71778420701898,-0.027492685040650944,-0.44564322504065057,-2.9560303408672155,-0.08507015292683029,-0.5907511429268295,-4.68035553910569,0.42375989089430854,0.17470971089430876,7.628926652411916
J.T. Miller,NYR,C;RW,Autodraft Anomalies,0.6838651066666668,1.067678226666667,0.3826890666666667,10.949586604444445,40.47661979555556,9.744103271111111,1.4785133333333336,1.5892964533333336,0.5016557450000001,0.783205505,0.2807252,8.032173263333334,29.69200893666667,7.147879513333335,1.0845775000000002,1.1658435100000002,11.017509453333336,17.200987213333335,6.165368533333333,176.40492656888887,652.104540631111,156.98380990222222,23.81980666666667,25.60459442666667,1.4146341463414633,2.5853658536585367,1.2682926829268293,9.414634146341463,10.146341463414634,2.731707317073171,2.292682926829268,1.0609756097560976,1.9390243902439024,0.9512195121951219,7.060975609756097,7.609756097560975,2.048780487804878,1.719512195121951,21.926829268292682,40.07317073170732,19.658536585365855,145.92682926829266,157.26829268292684,42.34146341463415,35.536585365853654,-0.7307690396747966,-0.5593198647560975,-10.909319814959346,-1.5176876269918698,-1.1558188852439024,-22.872183518373987,-0.8856036162601626,-0.6704943121951219,-13.493168052032523,1.5349524581029819,0.9711976535772369,30.478097300596204,-0.402238192303523,-0.46187658422764066,-0.2844827807046215,-1.2531939837398374,-0.9642029878048779,-18.52165674796748,-0.7033864734959345,-0.5536686851219508,-9.931990939186985
Rickard Rakell,PIT,C;LW;RW;IR;IR+,P Diddlers,,,,,,,,,,,,,,,,,,,,,,,,,0.6097560975609756,0.926829268292683,0.4878048780487805,5.121951219512195,3.024390243902439,1.5365853658536586,0.36585365853658536,0.6097560975609756,0.926829268292683,0.4878048780487805,5.121951219512195,3.024390243902439,1.5365853658536586,0.36585365853658536,19.20731707317073,29.195121951219512,15.365853658536585,161.34146341463415,95.26829268292683,48.40243902439025,11.524390243902438,,,,,,,,,,,,,,,,,,,,,
Jonathan Marchessault,NSH,RW,Sask Squatches,0.7618383999999999,0.33884,0.4214979166666667,7.4279835,0.7618383999999999,5.149980566666667,0.4229983999999999,1.1777776333333334,0.2361570133333333,0.1050346666666666,0.1306572222222222,2.3025492,0.2361570133333333,1.5964068355555556,0.1311223466666666,0.3650911377777778,15.952715626666665,7.095229333333333,8.82606652777778,155.54021490000002,15.952715626666665,107.83937310444443,8.857486293333332,24.66238464222222,0.9146341463414633,1.3902439024390245,0.9146341463414633,8.268292682926829,3.0,0.9512195121951219,1.4634146341463414,0.3048780487804878,0.4634146341463415,0.3048780487804878,2.7560975609756095,1.0,0.3170731707317073,0.4878048780487805,18.902439024390244,28.731707317073173,18.902439024390244,170.8780487804878,62.0,19.658536585365855,30.24390243902439,-0.15279574634146342,-0.0687210354471545,-2.949723397723579,-1.0514039024390245,-0.3583799674796749,-21.63647798373984,-0.49313622967479664,-0.1742208265582656,-10.076372496612464,-0.8403091829268288,-0.45354836097560947,-15.337833880487779,2.1499805666666667,0.5964068355555556,45.839373104444434,-0.528221112195122,-0.1859508240650407,-10.801050292032523,-0.285637000813008,-0.12271374027100268,-5.581517796802167
Morgan Rielly,TOR,D,Dan's Dazzling Team,0.3416392533333334,2.52678976,0.2621111466666667,5.444573653333334,0.0,1.559874346666667,3.227949226666667,0.3416392533333334,0.2938352533333334,2.17322776,0.2254351466666667,4.682739653333334,0.0,1.3416083466666668,2.776277226666667,0.2938352533333334,6.593446373333334,48.76562812,5.058598426666666,105.07722417333336,0.0,30.10470182666667,62.29761338666667,6.593446373333334,0.2195121951219512,1.5365853658536586,0.6951219512195123,4.902439024390244,1.0609756097560976,4.902439024390244,0.8780487804878048,0.2195121951219512,1.5365853658536586,0.6951219512195123,4.902439024390244,1.0609756097560976,4.902439024390244,0.8780487804878048,4.609756097560975,32.26829268292683,14.597560975609756,102.95121951219511,22.280487804878046,102.95121951219511,18.4390243902439,0.1221270582113822,0.07432305821138219,1.983690275772359,0.9902043941463416,0.6366423941463415,16.497335437073176,-0.4330108045528456,-0.46968680455284556,-9.53896254894309,0.5421346289430904,-0.21969937105690995,2.1260046611382535,0.4988987369105693,0.2806327369105692,7.824214021788624,-1.6744897977235769,-2.1261617977235767,-40.65360612552844,-0.5364095271544713,-0.5842135271544714,-11.845578016910567
Mike Matheson,MTL,D,P Diddlers,0.5802496000000001,1.24824576,,3.5589836800000008,0.0,2.803240960000001,7.983042560000002,2.168156160000001,0.5309510500000001,1.1421936300000002,,3.256609090000001,0.0,2.565074980000001,7.304795780000002,1.9839475800000008,12.036401533333333,25.89297292,,73.82574089333335,0.0,58.14899965333334,165.59616018666668,44.97512472,0.25609756097560976,1.0609756097560976,0.25609756097560976,5.2317073170731705,2.1585365853658534,6.182926829268293,1.8658536585365852,0.25609756097560976,1.0609756097560976,0.25609756097560976,5.2317073170731705,2.1585365853658534,6.182926829268293,1.8658536585365852,5.463414634146342,22.634146341463413,5.463414634146342,111.60975609756098,46.048780487804876,131.90243902439025,39.80487804878049,0.3241520390243904,0.27485348902439033,6.572986899186991,0.18727015024390248,0.08121802024390257,3.258826578536585,,,,-1.6727236370731697,-1.9750982270731696,-37.78401520422763,0.6447043746341476,0.4065383946341474,12.100219165528465,1.8001157307317088,1.1218689507317086,33.69372116227643,0.30230250146341575,0.11809392146341557,5.170246671219509
Tom Wilson,WSH,RW,The Epstein Islanders,1.7509747400000004,1.17974534,0.8662843933333334,6.60116603,0.40092114,8.92155838,1.19701381,9.72346449,2.284707026666667,1.5393554266666667,1.1303452844444444,8.613334086666667,0.52312996,11.641028653333334,1.5618876733333331,12.68737186,37.368392346666674,25.17751154666667,18.48779103111111,140.87865262666668,8.556250480000001,190.39925949333332,25.546046253333333,207.51312268,1.0609756097560976,1.207317073170732,0.6585365853658537,6.51219512195122,8.817073170731707,2.707317073170732,3.6585365853658534,1.4146341463414633,1.6097560975609757,0.8780487804878049,8.682926829268293,11.75609756097561,3.6097560975609757,4.878048780487805,22.634146341463413,25.75609756097561,14.048780487804878,138.9268292682927,188.09756097560975,57.75609756097561,78.04878048780488,0.6899991302439028,0.8700728803252038,14.73424600520326,-0.027571733170731916,-0.07040067089430901,-0.578586014308943,0.20774780796747971,0.2522965039566395,4.4390105433062335,0.08897090804877994,-0.06959274260162651,1.9518233583739857,0.10448520926829374,-0.11506890764227506,2.3016985177235654,-1.5103032631707318,-2.0478684242276426,-32.210051307642274,6.064927904634146,7.809323079512196,129.46434219219515
Tomas Hertl,VGK,C;LW,Hughes your daddy,1.3924785,1.6248187666666667,1.0413990222222222,10.548202544444443,43.00383577777777,4.519127355555556,1.1601382333333334,1.8587221333333332,0.994970475,1.1609850350000002,0.7441129466666667,7.537028468333334,30.72761763333333,3.2290611966666667,0.8289559150000001,1.3281164800000005,21.746672850000003,25.37518687666667,16.263779902222222,164.73382525444444,671.6012835777777,70.57630273555556,18.11815882333333,29.028112213333337,1.6585365853658536,1.4146341463414633,1.1219512195121952,9.512195121951219,5.609756097560975,2.682926829268293,1.0731707317073171,1.2439024390243902,1.0609756097560976,0.8414634146341464,7.134146341463414,4.2073170731707314,2.0121951219512195,0.8048780487804879,26.536585365853657,22.634146341463413,17.951219512195124,152.1951219512195,89.7560975609756,42.926829268292686,17.170731707317074,-0.2660580853658536,-0.24893196402439022,-4.789912515853654,0.21018462032520335,0.10000942524390255,2.7410405352032576,-0.08055219728997298,-0.0973504679674797,-1.6874396099729019,1.036007422493224,0.40288212686991987,12.538703303224935,-1.0906287420054195,-0.9782558765040648,-19.179794825420046,-1.5227885959349594,-1.1832392069512194,-24.808670444959354,0.7855514016260161,0.5232384312195126,11.857380506016263
Teuvo Teravainen,CHI,LW;RW,robert's Fabulous Team,0.4375933022222221,0.9040145177777776,,2.1600769788888887,1.2060428722222225,1.0240345188888889,1.08470397,0.3321751688888888,0.798183431111111,1.648949848888889,,3.940045804444445,2.199858711111111,1.8678699644444443,1.97853288,0.6058975644444444,13.17023361111111,27.20810013888889,,65.01177756944445,36.29823923611112,30.820338819444448,32.646305625000004,9.997466944444444,0.34146341463414637,0.9024390243902439,0.4634146341463415,3.2439024390243905,0.5853658536585366,0.7560975609756098,0.2682926829268293,0.6829268292682927,1.8048780487804879,0.926829268292683,6.487804878048781,1.170731707317073,1.5121951219512195,0.5365853658536586,10.926829268292684,28.878048780487806,14.829268292682928,103.8048780487805,18.73170731707317,24.195121951219512,8.585365853658537,0.09612988758807572,0.11525660184281827,2.243404342818426,0.0015754933875337107,-0.1559281998915989,-1.6699486415989142,,,,-1.0838254601355017,-2.547759073604336,-38.79310047933605,0.4386686652303523,0.6971382571273712,12.088631502371278,0.3286064090243903,0.4663377580487804,8.451183673780491,0.06388248596205953,0.06931219859078586,1.4121010907859066
Jacob Trouba,ANA,D,Sask Squatches,0.8203440666666666,1.2350701000000002,,5.5079854133333335,0.0,8.113497480000001,6.311346433333334,0.5015640666666668,1.0581249555555554,1.5930614333333333,,7.104502924444445,0.0,10.465235880000002,8.140722211111111,0.6469449555555556,17.195070938888886,25.88806190833333,,115.45180097111113,0.0,170.06542791,132.2908936027778,10.51318593888889,0.14634146341463417,0.6219512195121951,0.0,5.378048780487805,7.5,7.902439024390244,2.780487804878049,0.1951219512195122,0.8292682926829268,0.0,7.170731707317073,10.0,10.536585365853659,3.707317073170732,3.1219512195121952,13.268292682926829,0.0,114.73170731707317,160.0,168.58536585365854,59.31707317073171,0.6740026032520324,0.8630030043360433,14.073119719376692,0.613118880487805,0.7637931406504065,12.619769225406502,,,,0.1299366328455287,-0.06622878287262868,0.720093654037953,0.6134974800000013,0.4652358800000016,10.065427910000011,-1.5910925910569098,-2.395863154742548,-36.294472250880744,-2.2789237382113825,-3.0603721176151764,-48.80388723184282
Filip Forsberg,NSH,LW,The Epstein Islanders,1.3105228,1.0058032000000003,0.5005901333333332,8.9178354,0.2202066,6.686022400000001,1.6739615333333335,1.1748292000000002,0.4062398933333334,0.3117819733333334,0.1551744711111111,2.76437808,0.06826032,2.0725538133333337,0.5188997511111112,0.3641771733333334,27.442036986666672,21.06128074666667,10.48223880888889,186.73736076,4.61107404,140.0037252266667,35.05235796888889,24.600645146666672,1.2804878048780488,1.5731707317073171,1.024390243902439,10.463414634146341,5.2682926829268295,1.7560975609756095,1.5731707317073171,0.4268292682926829,0.524390243902439,0.34146341463414637,3.4878048780487805,1.7560975609756098,0.5853658536585366,0.524390243902439,26.46341463414634,32.51219512195122,21.170731707317074,216.2439024390244,108.8780487804878,36.292682926829265,32.51219512195122,0.03003499512195118,-0.020589374959349538,0.9786223525203326,-0.5673675317073168,-0.21260827056910564,-11.450914375284551,-0.5238001105691058,-0.18628894352303527,-10.688492898428184,-1.5455792341463415,-0.7234267980487803,-29.506541679024394,1.417729717073171,0.3164562523577239,31.125676446178886,-0.08213602764227601,-0.06646610254742535,-1.2403249579403735,-0.3983415317073169,-0.16021307056910566,-7.911549975284551
Colton Parayko,STL,D,P Diddlers,0.0,1.010523506666667,,3.385103333333334,0.0,2.449357973333334,6.121799346666667,1.1731661333333332,0.0,1.1034574866666669,,3.696418333333334,0.0,2.6746160533333336,6.684797806666667,1.2810577333333333,0.0,22.415248693333336,,75.08774666666667,0.0,54.33121322666668,135.79264005333334,26.022957866666665,0.36585365853658536,0.9878048780487805,0.03658536585365854,5.487804878048781,4.2073170731707314,6.914634146341463,0.6219512195121951,0.36585365853658536,0.9878048780487805,0.03658536585365854,5.487804878048781,4.2073170731707314,6.914634146341463,0.6219512195121951,7.682926829268292,20.743902439024392,0.7682926829268293,115.2439024390244,88.35365853658536,145.2073170731707,13.060975609756097,-0.36585365853658536,-0.36585365853658536,-7.682926829268292,0.022718628617886427,0.1156526086178864,1.6713462543089435,,,,-2.102701544715447,-1.7913865447154471,-40.15615577235772,-1.7579590998373975,-1.5327010198373978,-34.02244530991868,-0.7928347996747958,-0.22983633967479555,-9.41467701983737,0.5512149138211381,0.6591065138211382,12.961982256910568
Esa Lindell,DAL,D,Sask Squatches,0.1347786666666666,0.4127596666666666,,2.5550041666666665,0.0,1.8409226666666667,4.889883,0.7140815000000001,0.1553233066666667,0.4756776266666666,,2.9444696666666665,0.0,2.1215389866666667,5.63525976,0.8229306800000001,3.074556373333333,9.415828893333332,,58.28447883333333,0.0,41.99492885333333,111.54748236,16.28954998,0.18292682926829268,0.6951219512195123,0.0,4.097560975609756,2.7439024390243905,6.2560975609756095,0.47560975609756095,0.18292682926829268,0.6951219512195123,0.0,4.097560975609756,2.7439024390243905,6.2560975609756095,0.47560975609756095,3.841463414634146,14.597560975609756,0.0,86.04878048780489,57.6219512195122,131.3780487804878,9.987804878048781,-0.04814816260162608,-0.02760352260162599,-0.7669070413008132,-0.2823622845528457,-0.21944432455284568,-5.181732082276424,,,,-1.5425568089430897,-1.1530913089430896,-27.76430165447156,-0.9029797723577238,-0.6223634523577237,-15.62702236617887,-1.3662145609756093,-0.6208378009756093,-19.8305664204878,0.2384717439024392,0.3473209239024392,6.301745101951219
Shayne Gostisbehere,CAR,D;IR;IR+,Autodraft Anomalies,,,,,,,,,,,,,,,,,,,,,,,,,0.32926829268292684,1.4634146341463414,1.024390243902439,5.121951219512195,1.5365853658536586,2.6707317073170733,1.4634146341463414,0.43902439024390244,1.951219512195122,1.3658536585365855,6.829268292682927,2.048780487804878,3.5609756097560976,1.951219512195122,6.804878048780488,30.24390243902439,21.170731707317074,105.85365853658536,31.75609756097561,55.19512195121951,30.24390243902439,,,,,,,,,,,,,,,,,,,,,
Jake McCabe,TOR,D,Trocheck Backcheck Paycheque,0.4114800533333333,1.58443744,,2.736458666666666,0.0,3.92458128,7.300881013333333,2.644899146666667,0.3539035533333333,1.36273444,,2.3535586666666664,0.0,3.37543278,6.279302513333333,2.274810646666667,7.941334723333333,30.57875578,,52.81212066666666,0.0,75.74222210999999,140.90291724333332,51.04507317666666,0.1097560975609756,0.8780487804878048,0.0,3.182926829268293,5.524390243902439,6.073170731707317,2.0121951219512195,0.1097560975609756,0.8780487804878048,0.0,3.182926829268293,5.524390243902439,6.073170731707317,2.0121951219512195,2.3048780487804876,18.4390243902439,0.0,66.84146341463415,116.01219512195122,127.53658536585365,42.25609756097561,0.3017239557723577,0.2441474557723577,5.6364566745528455,0.7063886595121953,0.48468565951219533,12.1397313897561,,,,-0.4464681626016267,-0.8293681626016265,-14.02934274796749,-1.599808963902439,-2.148957463902439,-40.26997301195124,1.227710281626016,0.20613178162601553,13.366331877479666,0.6327040247154474,0.26261552471544736,8.78897561569105
MacKenzie Weegar,CGY,D,Bros before Ahos,0.0,0.810552405,0.4008504633333333,5.783890036666668,0.0,8.382042120000001,6.930397851666666,4.817257231666666,0.0,0.71933745,0.3557410333333333,5.133003966666668,0.0,7.438774800000001,6.150490316666667,4.275150516666666,0.0,15.499126500000004,7.664935666666667,110.59771433333336,0.0,160.27875600000004,132.52087383333333,92.11406783333334,0.4390243902439024,1.207317073170732,0.5487804878048781,7.2439024390243905,7.829268292682928,7.134146341463414,1.4268292682926829,0.4390243902439024,1.207317073170732,0.5487804878048781,7.2439024390243905,7.829268292682928,7.134146341463414,1.4268292682926829,9.21951219512195,25.353658536585368,11.524390243902438,152.1219512195122,164.41463414634146,149.8170731707317,29.96341463414634,-0.4390243902439024,-0.4390243902439024,-9.21951219512195,-0.39676466817073186,-0.48797962317073185,-9.854532036585363,-0.1479300244715448,-0.1930394544715448,-3.8594545772357716,-1.4600124023577221,-2.1108984723577224,-41.52423688617884,0.5527738273170737,-0.39049349268292666,-4.135878146341412,-0.2037484897967481,-0.9836560247967476,-17.296199337398377,3.390427963373983,2.848321248373983,62.150653199187
Jake Guentzel,T.B,LW,Sask Squatches,1.0643326666666668,1.6810986733333335,0.7642449200000001,7.157351139999999,6.607538133333335,1.0764910800000005,1.9118884933333335,0.6046075933333334,1.0609466666666667,1.6757505333333338,0.7618136000000001,7.1345812,6.586517333333335,1.0730664,1.9058061333333336,0.6026841333333334,24.105310222222226,38.07400289777779,17.308837226666668,162.10173285333332,149.64941084444447,24.380677440000007,43.30099665777779,13.693325457777778,1.5,1.6829268292682928,1.0975609756097562,8.378048780487804,1.2439024390243902,1.719512195121951,0.8780487804878048,1.5,1.6829268292682928,1.0975609756097562,8.378048780487804,1.2439024390243902,1.719512195121951,0.8780487804878048,32.0,35.90243902439025,23.414634146341463,178.73170731707316,26.536585365853657,36.68292682926829,18.73170731707317,-0.4356673333333332,-0.4390533333333333,-7.894689777777774,-0.0018281559349593302,-0.007176295934959054,2.171563873387541,-0.3333160556097561,-0.3357473756097561,-6.105796919674795,-1.2206976404878045,-1.2434675804878035,-16.629974463739842,-0.16741135902438975,-0.17083603902439015,-2.1559079258536507,0.19237629821138258,0.18629393821138263,6.618069828509498,-0.2734411871544714,-0.2753646471544714,-5.0383818592953915
Carter Verhaeghe,FLA,LW,Dan's Dazzling Team,0.2969847466666667,1.0597048533333335,0.29696,7.073789813333334,1.7338566400000002,2.8737437866666675,0.9812656533333336,1.3685618133333337,0.3334677866666667,1.1898841133333335,0.33344,7.942768303333334,1.9468519600000005,3.226768346666668,1.1018090633333335,1.5366825533333337,6.845157048888891,24.424978817777784,6.844586666666668,163.04272440444447,39.96340261333334,66.23649112888891,22.61704541777778,31.54377673777779,1.1707317073170733,1.1707317073170733,0.6585365853658537,9.036585365853659,3.1097560975609757,0.9146341463414633,1.4634146341463414,1.1707317073170733,1.1707317073170733,0.6585365853658537,9.036585365853659,3.1097560975609757,0.9146341463414633,1.4634146341463414,24.975609756097562,24.975609756097562,14.048780487804878,192.78048780487805,66.34146341463415,19.51219512195122,31.21951219512195,-0.8737469606504067,-0.8372639206504067,-18.130452707208672,-0.11102685398373979,0.019152406016260226,-0.5506309383197774,-0.3615765853658537,-0.3250965853658537,-7.20419382113821,-1.9627955525203253,-1.0938170625203254,-29.73776340043358,-0.23601231089430819,0.11701224910569241,-0.10497228574523376,0.06663150699187026,0.18717491699187017,3.1048502958265622,-0.09485282081300772,0.07326791918699227,0.3242645426558397
Shea Theodore,VGK,D,Hughes your daddy,0.0,1.5048119333333334,0.6953110888888889,7.192664422222222,0.0,0.0,7.416135844444445,0.4600882222222222,0.0,1.07523631,0.4968220366666667,5.139389036666667,0.0,0.0,5.299066523333334,0.3287477666666667,0.0,23.501011193333337,10.858841108888887,112.32957644222223,0.0,0.0,115.81958358444446,7.185308822222224,0.43902439024390244,2.5365853658536586,0.8292682926829268,8.097560975609756,0.3902439024390244,5.317073170731708,1.2682926829268293,0.32926829268292684,1.9024390243902438,0.6219512195121951,6.073170731707317,0.29268292682926833,3.987804878048781,0.9512195121951219,7.024390243902439,40.58536585365854,13.268292682926829,129.5609756097561,6.2439024390243905,85.07317073170732,20.29268292682927,-0.43902439024390244,-0.32926829268292684,-7.024390243902439,-1.0317734325203252,-0.8272027143902438,-17.0843546603252,-0.13395720379403786,-0.12512918284552843,-2.4094515740379414,-0.9048965533875339,-0.9337816950406506,-17.231399167533866,-0.3902439024390244,-0.29268292682926833,-6.2439024390243905,2.099062673712737,1.311261645284553,30.746412852737137,-0.808204460704607,-0.6224717455284552,-13.107374104607045
Ryan Hartman,MIN,C;RW,Jagrbombs,0.6667395999999999,0.2893613333333333,0.144509,6.431955166666667,16.886547866666668,2.5620529,2.999459566666667,0.5787226666666666,0.6997529199999999,0.3036889333333333,0.1516643,6.750430616666666,17.722677906666668,2.68891183,3.147976496666667,0.6073778666666666,13.289263826666666,5.767467688888887,2.880312233333333,128.19989862777777,336.5778629644444,51.066108756666665,59.784373867777774,11.534935377777774,0.7317073170731707,0.5487804878048781,0.2195121951219512,6.621951219512196,2.8902439024390243,2.0121951219512195,2.780487804878049,0.7317073170731707,0.5487804878048781,0.2195121951219512,6.621951219512196,2.8902439024390243,2.0121951219512195,2.780487804878049,15.121951219512194,11.341463414634147,4.536585365853658,136.85365853658539,59.731707317073166,41.58536585365854,57.463414634146346,-0.06496771707317084,-0.031954397073170826,-1.8326873928455285,-0.2594191544715448,-0.2450915544715448,-5.5739957257452595,-0.0750031951219512,-0.06784789512195119,-1.656273132520325,-0.18999605284552956,0.12847939715446977,-8.653759908807615,-0.32819100243902444,-0.2013320724390244,-8.665598560406501,0.9872644447154473,1.1357813747154473,18.199008014119237,-2.2017651382113823,-2.1731099382113825,-45.928479256368576
Artturi Lehkonen,COL,LW;RW,Jagrbombs,1.3437989333333331,2.012017777777778,0.2948508444444445,10.115369244444445,0.0,2.012017777777778,3.971320355555555,0.0,1.4724605333333332,2.204657777777778,0.3230812444444444,11.083862044444444,0.0,2.204657777777778,4.351553155555555,0.0,22.845296653333328,34.20537244444444,5.012621191111111,171.9666576711111,0.0,34.20537244444444,67.51455844888888,0.0,1.3170731707317074,1.4634146341463414,0.5853658536585366,8.292682926829269,3.317073170731707,2.097560975609756,1.6097560975609757,1.3170731707317074,1.4634146341463414,0.5853658536585366,8.292682926829269,3.317073170731707,2.097560975609756,1.6097560975609757,21.073170731707318,23.414634146341463,9.365853658536585,132.6829268292683,53.073170731707314,33.5609756097561,25.75609756097561,0.026725762601625735,0.15538736260162578,1.7721259216260101,0.5486031436314365,0.7412431436314364,10.79073829810298,-0.29051500921409207,-0.26228460921409213,-4.353232467425474,1.822686317615176,2.791179117615176,39.28373084184281,-1.3050553929539292,-1.1124153929539293,-18.867798287262872,1.873759379945799,2.253992179945799,33.95358283913278,-1.6097560975609757,-1.6097560975609757,-25.75609756097561
Tyler Bertuzzi,CHI,LW;RW,Bar Down Beauties,1.4385770000000002,0.6224907888888889,1.0883576666666668,4.510841455555556,2.0943750333333333,2.336322333333333,0.0,3.688307544444445,2.6240080000000003,1.1354420444444444,1.9851973333333333,8.22791137777778,3.8202034666666655,4.261522666666666,0.0,6.727584622222223,43.29681250000001,18.735088194444444,32.75627083333333,135.7626715277778,63.03434791666667,70.31622916666666,0.0,111.00689097222224,0.5121951219512195,0.4634146341463415,0.34146341463414637,3.658536585365854,1.951219512195122,0.9024390243902439,1.170731707317073,1.024390243902439,0.926829268292683,0.6829268292682927,7.317073170731708,3.902439024390244,1.8048780487804879,2.341463414634146,16.390243902439025,14.829268292682928,10.926829268292684,117.07317073170732,62.4390243902439,28.878048780487806,37.46341463414634,0.9263818780487807,1.5996177560975613,26.906568597560984,0.15907615474254738,0.20861277615176144,3.9058199017615163,0.7468942520325204,1.3022705040650404,21.829441565040646,0.8523048701897022,0.9108382070460719,18.689500796070476,0.38510282113821104,0.3590836422764223,7.877204776422758,-0.9024390243902439,-1.8048780487804879,-28.878048780487806,2.5175758371273718,4.3861212075880776,73.54347633807589
Nathan MacKinnon,COL,C,Trocheck Backcheck Paycheque,3.490401733333333,3.673781111111112,2.1469892444444447,16.973795155555557,40.33799231111112,3.1694920000000004,2.124051155555556,2.0908816888888886,3.824589133333333,4.025526111111112,2.3525520444444443,18.59894575555556,44.20014051111111,3.4729540000000005,2.3274177555555555,2.2910724888888887,59.33868606333333,62.45623302777778,36.49995917111111,288.5635462588889,685.7673256677778,53.8830499,36.109999458888886,35.54610088222222,2.097560975609756,3.8048780487804876,1.9024390243902438,17.853658536585368,2.5853658536585367,2.7804878048780486,1.5609756097560976,2.097560975609756,3.8048780487804876,1.9024390243902438,17.853658536585368,2.5853658536585367,2.7804878048780486,1.5609756097560976,33.5609756097561,60.8780487804878,30.4390243902439,285.6585365853659,41.36585365853659,44.48780487804878,24.975609756097562,1.3928407577235768,1.7270281577235767,25.777710453577228,-0.1310969376693758,0.22064806233062395,1.5781842472899754,0.2445502200542009,0.4501130200542005,6.060934780867207,-0.8798633810298107,0.7452872189701942,2.9050096735230113,0.5841261463414638,0.8875881463414639,12.517196241463417,-0.6564366493224925,-0.45307004932249306,-8.377805419159891,0.529906079132791,0.7300968791327911,10.570491126124658
Seth Jones,FLA,D,The Epstein Islanders,0.0,1.1291594666666669,0.6040413866666667,3.751099733333333,0.0,2.9185290666666672,2.9403989333333334,1.504813866666667,0.0,1.267870866666667,0.6782447466666668,4.2119029333333335,0.0,3.2770552666666672,3.301611733333333,1.6896724666666671,0.0,26.02582782222223,13.922459662222227,86.45853724444446,0.0,67.26874035555558,67.77281564444445,34.684229955555566,0.4024390243902439,1.5365853658536586,0.7317073170731707,7.060975609756097,4.280487804878049,4.536585365853659,1.353658536585366,0.4024390243902439,1.5365853658536586,0.7317073170731707,7.060975609756097,4.280487804878049,4.536585365853659,1.353658536585366,8.585365853658537,32.78048780487805,15.609756097560975,150.6341463414634,91.3170731707317,96.78048780487805,28.878048780487806,-0.4024390243902439,-0.4024390243902439,-8.585365853658537,-0.4074258991869917,-0.26871449918699164,-6.75465998265582,-0.12766593040650398,-0.05346257040650393,-1.687296435338748,-3.309875876422764,-2.8490726764227636,-64.17560909701895,-1.3619587382113814,-1.0034325382113813,-24.048332815176124,-1.5961864325203257,-1.234973632520326,-29.0076721604336,0.1511553300813011,0.3360139300813012,5.80618117506776
